Loading data ...
Loaded dataset.shape = (93651, 1049)
Transpose dataset.shape = (1048, 93651)
Data loaded and ordered.

==================== Feature size = 50 ====================
Random forest and DQN initialising ...   done.
Pre-processing data ...   done.
Representation learning ...   done.
One hot encoding data ...   done.

565/1000: r = 0.68, accuracy = 87.62%
566/1000: r = 0.77, accuracy = 88.57%
567/1000: r = 0.69, accuracy = 87.62%
568/1000: r = 0.71, accuracy = 87.62%
569/1000: r = 0.75, accuracy = 87.62%
570/1000: r = 0.76, accuracy = 85.71%
571/1000: r = 0.70, accuracy = 85.71%
572/1000: r = 0.72, accuracy = 85.71%
573/1000: r = 0.73, accuracy = 86.67%
574/1000: r = 0.73, accuracy = 84.76%
575/1000: r = 0.68, accuracy = 84.76%
576/1000: r = 0.68, accuracy = 84.76%
577/1000: r = 0.70, accuracy = 85.71%
578/1000: r = 0.69, accuracy = 84.76%
579/1000: r = 0.76, accuracy = 86.67%
580/1000: r = 0.75, accuracy = 86.67%
581/1000: r = 0.79, accuracy = 86.67%
582/1000: r = 0.70, accuracy = 84.76%
583/1000: r = 0.70, accuracy = 84.76%
584/1000: r = 0.75, accuracy = 86.67%
585/1000: r = 0.70, accuracy = 86.67%
586/1000: r = 0.70, accuracy = 85.71%
587/1000: r = 0.65, accuracy = 84.76%
588/1000: r = 0.66, accuracy = 84.76%
589/1000: r = 0.64, accuracy = 83.81%
590/1000: r = 0.75, accuracy = 83.81%
591/1000: r = 0.64, accuracy = 83.81%
592/1000: r = 0.74, accuracy = 83.81%
593/1000: r = 0.69, accuracy = 85.71%
594/1000: r = 0.67, accuracy = 83.81%
595/1000: r = 0.68, accuracy = 82.86%
596/1000: r = 0.68, accuracy = 83.81%
597/1000: r = 0.69, accuracy = 83.81%
598/1000: r = 0.63, accuracy = 83.81%
599/1000: r = 0.70, accuracy = 83.81%
600/1000: r = 0.70, accuracy = 83.81%
601/1000: r = 0.70, accuracy = 84.76%
602/1000: r = 0.66, accuracy = 86.67%
603/1000: r = 0.70, accuracy = 86.67%
604/1000: r = 0.70, accuracy = 86.67%
605/1000: r = 0.67, accuracy = 86.67%
606/1000: r = 0.73, accuracy = 87.62%
607/1000: r = 0.77, accuracy = 87.62%
608/1000: r = 0.73, accuracy = 85.71%
609/1000: r = 0.69, accuracy = 84.76%
610/1000: r = 0.66, accuracy = 86.67%
611/1000: r = 0.75, accuracy = 84.76%
612/1000: r = 0.61, accuracy = 83.81%
613/1000: r = 0.66, accuracy = 82.86%
614/1000: r = 0.72, accuracy = 82.86%
615/1000: r = 0.63, accuracy = 82.86%
616/1000: r = 0.72, accuracy = 82.86%
617/1000: r = 0.65, accuracy = 83.81%
618/1000: r = 0.67, accuracy = 83.81%
619/1000: r = 0.73, accuracy = 85.71%
620/1000: r = 0.76, accuracy = 85.71%
621/1000: r = 0.70, accuracy = 85.71%
622/1000: r = 0.72, accuracy = 85.71%
623/1000: r = 0.72, accuracy = 85.71%
624/1000: r = 0.76, accuracy = 87.62%
625/1000: r = 0.69, accuracy = 85.71%
626/1000: r = 0.69, accuracy = 85.71%
627/1000: r = 0.70, accuracy = 85.71%
628/1000: r = 0.70, accuracy = 85.71%
629/1000: r = 0.75, accuracy = 85.71%
630/1000: r = 0.74, accuracy = 85.71%
631/1000: r = 0.79, accuracy = 86.67%
632/1000: r = 0.72, accuracy = 86.67%
633/1000: r = 0.70, accuracy = 84.76%
634/1000: r = 0.73, accuracy = 84.76%
635/1000: r = 0.69, accuracy = 85.71%
636/1000: r = 0.70, accuracy = 85.71%
637/1000: r = 0.66, accuracy = 85.71%
638/1000: r = 0.67, accuracy = 85.71%
639/1000: r = 0.66, accuracy = 85.71%
640/1000: r = 0.76, accuracy = 85.71%
641/1000: r = 0.64, accuracy = 83.81%
642/1000: r = 0.76, accuracy = 85.71%
643/1000: r = 0.68, accuracy = 84.76%
644/1000: r = 0.68, accuracy = 84.76%
645/1000: r = 0.70, accuracy = 84.76%
646/1000: r = 0.69, accuracy = 84.76%
647/1000: r = 0.70, accuracy = 84.76%
648/1000: r = 0.63, accuracy = 83.81%
649/1000: r = 0.70, accuracy = 83.81%
650/1000: r = 0.72, accuracy = 85.71%
651/1000: r = 0.71, accuracy = 85.71%
652/1000: r = 0.63, accuracy = 83.81%
653/1000: r = 0.67, accuracy = 83.81%
654/1000: r = 0.67, accuracy = 83.81%
655/1000: r = 0.67, accuracy = 86.67%
656/1000: r = 0.72, accuracy = 86.67%
657/1000: r = 0.75, accuracy = 85.71%
658/1000: r = 0.73, accuracy = 85.71%
659/1000: r = 0.70, accuracy = 85.71%
660/1000: r = 0.64, accuracy = 84.76%
661/1000: r = 0.75, accuracy = 84.76%
662/1000: r = 0.64, accuracy = 86.67%
663/1000: r = 0.70, accuracy = 86.67%
664/1000: r = 0.76, accuracy = 86.67%
665/1000: r = 0.66, accuracy = 85.71%
666/1000: r = 0.74, accuracy = 85.71%
667/1000: r = 0.69, accuracy = 87.62%
668/1000: r = 0.71, accuracy = 87.62%
669/1000: r = 0.72, accuracy = 83.81%
670/1000: r = 0.72, accuracy = 81.90%
671/1000: r = 0.66, accuracy = 81.90%
672/1000: r = 0.68, accuracy = 81.90%
673/1000: r = 0.68, accuracy = 81.90%
674/1000: r = 0.70, accuracy = 81.90%
675/1000: r = 0.67, accuracy = 83.81%
676/1000: r = 0.67, accuracy = 83.81%
677/1000: r = 0.68, accuracy = 83.81%
678/1000: r = 0.68, accuracy = 83.81%
679/1000: r = 0.73, accuracy = 83.81%
680/1000: r = 0.72, accuracy = 83.81%
681/1000: r = 0.76, accuracy = 83.81%
682/1000: r = 0.69, accuracy = 83.81%
683/1000: r = 0.70, accuracy = 83.81%
684/1000: r = 0.72, accuracy = 83.81%
685/1000: r = 0.68, accuracy = 83.81%
686/1000: r = 0.68, accuracy = 83.81%
687/1000: r = 0.64, accuracy = 83.81%
688/1000: r = 0.66, accuracy = 84.76%
689/1000: r = 0.65, accuracy = 84.76%
690/1000: r = 0.76, accuracy = 84.76%
691/1000: r = 0.65, accuracy = 84.76%
692/1000: r = 0.73, accuracy = 82.86%
693/1000: r = 0.67, accuracy = 83.81%
694/1000: r = 0.65, accuracy = 81.90%
695/1000: r = 0.67, accuracy = 81.90%
696/1000: r = 0.66, accuracy = 81.90%
697/1000: r = 0.67, accuracy = 81.90%
698/1000: r = 0.61, accuracy = 81.90%
699/1000: r = 0.70, accuracy = 83.81%
700/1000: r = 0.70, accuracy = 83.81%
701/1000: r = 0.69, accuracy = 83.81%
702/1000: r = 0.63, accuracy = 83.81%
703/1000: r = 0.67, accuracy = 83.81%
704/1000: r = 0.67, accuracy = 83.81%
705/1000: r = 0.64, accuracy = 83.81%
706/1000: r = 0.69, accuracy = 83.81%
707/1000: r = 0.75, accuracy = 85.71%
708/1000: r = 0.73, accuracy = 85.71%
709/1000: r = 0.71, accuracy = 86.67%
710/1000: r = 0.66, accuracy = 86.67%
711/1000: r = 0.77, accuracy = 86.67%
712/1000: r = 0.64, accuracy = 86.67%
713/1000: r = 0.68, accuracy = 84.76%
714/1000: r = 0.74, accuracy = 84.76%
715/1000: r = 0.65, accuracy = 84.76%
716/1000: r = 0.75, accuracy = 86.67%
717/1000: r = 0.68, accuracy = 86.67%
718/1000: r = 0.69, accuracy = 85.71%
719/1000: r = 0.73, accuracy = 85.71%
720/1000: r = 0.77, accuracy = 87.62%
721/1000: r = 0.72, accuracy = 87.62%
722/1000: r = 0.74, accuracy = 87.62%
723/1000: r = 0.74, accuracy = 87.62%
724/1000: r = 0.74, accuracy = 85.71%
725/1000: r = 0.70, accuracy = 86.67%
726/1000: r = 0.69, accuracy = 86.67%
727/1000: r = 0.70, accuracy = 85.71%
728/1000: r = 0.71, accuracy = 86.67%
729/1000: r = 0.76, accuracy = 86.67%
730/1000: r = 0.75, accuracy = 86.67%
731/1000: r = 0.77, accuracy = 84.76%
732/1000: r = 0.74, accuracy = 88.57%
733/1000: r = 0.74, accuracy = 88.57%
734/1000: r = 0.77, accuracy = 88.57%
735/1000: r = 0.72, accuracy = 88.57%
736/1000: r = 0.73, accuracy = 88.57%
737/1000: r = 0.69, accuracy = 88.57%
738/1000: r = 0.69, accuracy = 87.62%
739/1000: r = 0.70, accuracy = 89.52%
740/1000: r = 0.78, accuracy = 87.62%
741/1000: r = 0.68, accuracy = 87.62%
742/1000: r = 0.78, accuracy = 87.62%
743/1000: r = 0.71, accuracy = 87.62%
744/1000: r = 0.70, accuracy = 86.67%
745/1000: r = 0.72, accuracy = 86.67%
746/1000: r = 0.72, accuracy = 87.62%
747/1000: r = 0.73, accuracy = 87.62%
748/1000: r = 0.68, accuracy = 88.57%
749/1000: r = 0.74, accuracy = 88.57%
750/1000: r = 0.74, accuracy = 87.62%
751/1000: r = 0.70, accuracy = 84.76%
752/1000: r = 0.64, accuracy = 84.76%
753/1000: r = 0.69, accuracy = 85.71%
754/1000: r = 0.69, accuracy = 85.71%
755/1000: r = 0.67, accuracy = 86.67%
756/1000: r = 0.73, accuracy = 87.62%
757/1000: r = 0.77, accuracy = 87.62%
758/1000: r = 0.74, accuracy = 87.62%
759/1000: r = 0.72, accuracy = 87.62%
760/1000: r = 0.67, accuracy = 87.62%
761/1000: r = 0.78, accuracy = 87.62%
762/1000: r = 0.65, accuracy = 87.62%
763/1000: r = 0.71, accuracy = 87.62%
764/1000: r = 0.77, accuracy = 87.62%
765/1000: r = 0.69, accuracy = 88.57%
766/1000: r = 0.77, accuracy = 88.57%
767/1000: r = 0.70, accuracy = 88.57%
768/1000: r = 0.72, accuracy = 88.57%
769/1000: r = 0.76, accuracy = 88.57%
770/1000: r = 0.77, accuracy = 87.62%
771/1000: r = 0.72, accuracy = 87.62%
772/1000: r = 0.74, accuracy = 87.62%
773/1000: r = 0.74, accuracy = 87.62%
774/1000: r = 0.76, accuracy = 87.62%
775/1000: r = 0.71, accuracy = 87.62%
776/1000: r = 0.70, accuracy = 87.62%
777/1000: r = 0.71, accuracy = 86.67%
778/1000: r = 0.72, accuracy = 88.57%
779/1000: r = 0.78, accuracy = 88.57%
780/1000: r = 0.77, accuracy = 88.57%
781/1000: r = 0.81, accuracy = 88.57%
782/1000: r = 0.74, accuracy = 88.57%
783/1000: r = 0.73, accuracy = 87.62%
784/1000: r = 0.76, accuracy = 87.62%
785/1000: r = 0.69, accuracy = 85.71%
786/1000: r = 0.70, accuracy = 85.71%
787/1000: r = 0.64, accuracy = 83.81%
788/1000: r = 0.65, accuracy = 83.81%
789/1000: r = 0.64, accuracy = 83.81%
790/1000: r = 0.75, accuracy = 83.81%
791/1000: r = 0.65, accuracy = 84.76%
792/1000: r = 0.73, accuracy = 82.86%
793/1000: r = 0.69, accuracy = 85.71%
794/1000: r = 0.69, accuracy = 85.71%
795/1000: r = 0.68, accuracy = 82.86%
796/1000: r = 0.69, accuracy = 84.76%
797/1000: r = 0.71, accuracy = 85.71%
798/1000: r = 0.65, accuracy = 85.71%
799/1000: r = 0.71, accuracy = 85.71%
800/1000: r = 0.71, accuracy = 84.76%
801/1000: r = 0.70, accuracy = 84.76%
802/1000: r = 0.64, accuracy = 84.76%
803/1000: r = 0.68, accuracy = 84.76%
804/1000: r = 0.68, accuracy = 84.76%
805/1000: r = 0.65, accuracy = 84.76%
806/1000: r = 0.70, accuracy = 84.76%
807/1000: r = 0.74, accuracy = 84.76%
808/1000: r = 0.72, accuracy = 84.76%
809/1000: r = 0.70, accuracy = 85.71%
810/1000: r = 0.64, accuracy = 84.76%
811/1000: r = 0.77, accuracy = 86.67%
812/1000: r = 0.64, accuracy = 86.67%
813/1000: r = 0.70, accuracy = 86.67%
814/1000: r = 0.76, accuracy = 86.67%
815/1000: r = 0.66, accuracy = 85.71%
816/1000: r = 0.74, accuracy = 85.71%
817/1000: r = 0.67, accuracy = 85.71%
818/1000: r = 0.69, accuracy = 85.71%
819/1000: r = 0.75, accuracy = 87.62%
820/1000: r = 0.76, accuracy = 86.67%
821/1000: r = 0.70, accuracy = 85.71%
822/1000: r = 0.73, accuracy = 86.67%
823/1000: r = 0.74, accuracy = 87.62%
824/1000: r = 0.74, accuracy = 85.71%
825/1000: r = 0.72, accuracy = 88.57%
826/1000: r = 0.71, accuracy = 88.57%
827/1000: r = 0.73, accuracy = 88.57%
828/1000: r = 0.70, accuracy = 85.71%
829/1000: r = 0.75, accuracy = 85.71%
830/1000: r = 0.74, accuracy = 85.71%
831/1000: r = 0.78, accuracy = 85.71%
832/1000: r = 0.71, accuracy = 85.71%
833/1000: r = 0.73, accuracy = 87.62%
834/1000: r = 0.75, accuracy = 86.67%
835/1000: r = 0.70, accuracy = 86.67%
836/1000: r = 0.71, accuracy = 86.67%
837/1000: r = 0.68, accuracy = 87.62%
838/1000: r = 0.69, accuracy = 87.62%
839/1000: r = 0.68, accuracy = 87.62%
840/1000: r = 0.78, accuracy = 87.62%
841/1000: r = 0.68, accuracy = 87.62%
842/1000: r = 0.78, accuracy = 87.62%
843/1000: r = 0.71, accuracy = 87.62%
844/1000: r = 0.71, accuracy = 87.62%
845/1000: r = 0.74, accuracy = 89.52%
846/1000: r = 0.74, accuracy = 89.52%
847/1000: r = 0.74, accuracy = 89.52%
848/1000: r = 0.69, accuracy = 89.52%
849/1000: r = 0.75, accuracy = 89.52%
850/1000: r = 0.76, accuracy = 89.52%
851/1000: r = 0.75, accuracy = 90.48%
852/1000: r = 0.70, accuracy = 90.48%
853/1000: r = 0.72, accuracy = 88.57%
854/1000: r = 0.71, accuracy = 88.57%
855/1000: r = 0.70, accuracy = 89.52%
856/1000: r = 0.73, accuracy = 87.62%
857/1000: r = 0.77, accuracy = 87.62%
858/1000: r = 0.74, accuracy = 87.62%
859/1000: r = 0.72, accuracy = 87.62%
860/1000: r = 0.67, accuracy = 87.62%
861/1000: r = 0.78, accuracy = 87.62%
862/1000: r = 0.66, accuracy = 88.57%
863/1000: r = 0.72, accuracy = 88.57%
864/1000: r = 0.78, accuracy = 88.57%
865/1000: r = 0.68, accuracy = 87.62%
866/1000: r = 0.76, accuracy = 87.62%
867/1000: r = 0.69, accuracy = 87.62%
868/1000: r = 0.71, accuracy = 87.62%
869/1000: r = 0.75, accuracy = 87.62%
870/1000: r = 0.77, accuracy = 87.62%
871/1000: r = 0.72, accuracy = 87.62%
872/1000: r = 0.74, accuracy = 87.62%
873/1000: r = 0.74, accuracy = 87.62%
874/1000: r = 0.76, accuracy = 87.62%
875/1000: r = 0.71, accuracy = 87.62%
876/1000: r = 0.72, accuracy = 89.52%
877/1000: r = 0.73, accuracy = 89.52%
878/1000: r = 0.73, accuracy = 89.52%
879/1000: r = 0.78, accuracy = 88.57%
880/1000: r = 0.77, accuracy = 88.57%
881/1000: r = 0.81, accuracy = 88.57%
882/1000: r = 0.72, accuracy = 86.67%
883/1000: r = 0.73, accuracy = 87.62%
884/1000: r = 0.76, accuracy = 87.62%
885/1000: r = 0.72, accuracy = 88.57%
886/1000: r = 0.73, accuracy = 88.57%
887/1000: r = 0.69, accuracy = 88.57%
888/1000: r = 0.70, accuracy = 88.57%
889/1000: r = 0.69, accuracy = 88.57%
890/1000: r = 0.80, accuracy = 89.52%
891/1000: r = 0.68, accuracy = 87.62%
892/1000: r = 0.78, accuracy = 87.62%
893/1000: r = 0.71, accuracy = 87.62%
894/1000: r = 0.71, accuracy = 87.62%
895/1000: r = 0.73, accuracy = 87.62%
896/1000: r = 0.72, accuracy = 87.62%
897/1000: r = 0.72, accuracy = 86.67%
898/1000: r = 0.67, accuracy = 87.62%
899/1000: r = 0.73, accuracy = 87.62%
900/1000: r = 0.74, accuracy = 87.62%
901/1000: r = 0.73, accuracy = 87.62%
902/1000: r = 0.67, accuracy = 87.62%
903/1000: r = 0.72, accuracy = 88.57%
904/1000: r = 0.71, accuracy = 88.57%
905/1000: r = 0.67, accuracy = 86.67%
906/1000: r = 0.72, accuracy = 86.67%
907/1000: r = 0.76, accuracy = 86.67%
908/1000: r = 0.73, accuracy = 86.67%
909/1000: r = 0.71, accuracy = 86.67%
910/1000: r = 0.67, accuracy = 87.62%
911/1000: r = 0.78, accuracy = 87.62%
912/1000: r = 0.65, accuracy = 87.62%
913/1000: r = 0.71, accuracy = 87.62%
914/1000: r = 0.77, accuracy = 87.62%
915/1000: r = 0.68, accuracy = 87.62%
916/1000: r = 0.76, accuracy = 87.62%
917/1000: r = 0.69, accuracy = 87.62%
918/1000: r = 0.71, accuracy = 87.62%
919/1000: r = 0.75, accuracy = 87.62%
920/1000: r = 0.77, accuracy = 87.62%
921/1000: r = 0.72, accuracy = 87.62%
922/1000: r = 0.74, accuracy = 87.62%
923/1000: r = 0.74, accuracy = 87.62%
924/1000: r = 0.75, accuracy = 86.67%
925/1000: r = 0.70, accuracy = 86.67%
926/1000: r = 0.69, accuracy = 86.67%
927/1000: r = 0.71, accuracy = 86.67%
928/1000: r = 0.71, accuracy = 86.67%
929/1000: r = 0.76, accuracy = 86.67%
930/1000: r = 0.73, accuracy = 84.76%
931/1000: r = 0.77, accuracy = 84.76%
932/1000: r = 0.70, accuracy = 84.76%
933/1000: r = 0.70, accuracy = 84.76%
934/1000: r = 0.73, accuracy = 84.76%
935/1000: r = 0.69, accuracy = 84.76%
936/1000: r = 0.69, accuracy = 84.76%
937/1000: r = 0.65, accuracy = 84.76%
938/1000: r = 0.66, accuracy = 84.76%
939/1000: r = 0.65, accuracy = 84.76%
940/1000: r = 0.76, accuracy = 84.76%
941/1000: r = 0.65, accuracy = 84.76%
942/1000: r = 0.75, accuracy = 84.76%
943/1000: r = 0.68, accuracy = 84.76%
944/1000: r = 0.68, accuracy = 84.76%
945/1000: r = 0.72, accuracy = 86.67%
946/1000: r = 0.70, accuracy = 85.71%
947/1000: r = 0.70, accuracy = 84.76%
948/1000: r = 0.66, accuracy = 86.67%
949/1000: r = 0.71, accuracy = 85.71%
950/1000: r = 0.72, accuracy = 85.71%
951/1000: r = 0.73, accuracy = 87.62%
952/1000: r = 0.67, accuracy = 87.62%
953/1000: r = 0.70, accuracy = 86.67%
954/1000: r = 0.70, accuracy = 86.67%
955/1000: r = 0.68, accuracy = 87.62%
956/1000: r = 0.73, accuracy = 87.62%
957/1000: r = 0.77, accuracy = 87.62%
958/1000: r = 0.74, accuracy = 87.62%
959/1000: r = 0.73, accuracy = 88.57%
960/1000: r = 0.68, accuracy = 88.57%
961/1000: r = 0.79, accuracy = 88.57%
962/1000: r = 0.66, accuracy = 88.57%
963/1000: r = 0.72, accuracy = 88.57%
964/1000: r = 0.77, accuracy = 87.62%
965/1000: r = 0.68, accuracy = 87.62%
966/1000: r = 0.76, accuracy = 87.62%
967/1000: r = 0.69, accuracy = 87.62%
968/1000: r = 0.70, accuracy = 86.67%
969/1000: r = 0.74, accuracy = 86.67%
970/1000: r = 0.76, accuracy = 86.67%
971/1000: r = 0.71, accuracy = 86.67%
972/1000: r = 0.74, accuracy = 87.62%
973/1000: r = 0.74, accuracy = 87.62%
974/1000: r = 0.76, accuracy = 87.62%
975/1000: r = 0.71, accuracy = 87.62%
976/1000: r = 0.70, accuracy = 87.62%
977/1000: r = 0.71, accuracy = 86.67%
978/1000: r = 0.71, accuracy = 86.67%
979/1000: r = 0.76, accuracy = 86.67%
980/1000: r = 0.77, accuracy = 88.57%
981/1000: r = 0.79, accuracy = 86.67%
982/1000: r = 0.72, accuracy = 86.67%
983/1000: r = 0.73, accuracy = 87.62%
984/1000: r = 0.76, accuracy = 87.62%
985/1000: r = 0.71, accuracy = 87.62%
986/1000: r = 0.70, accuracy = 85.71%
987/1000: r = 0.65, accuracy = 84.76%
988/1000: r = 0.66, accuracy = 84.76%
989/1000: r = 0.65, accuracy = 84.76%
990/1000: r = 0.76, accuracy = 84.76%
991/1000: r = 0.65, accuracy = 84.76%
992/1000: r = 0.76, accuracy = 85.71%
993/1000: r = 0.70, accuracy = 86.67%
994/1000: r = 0.69, accuracy = 85.71%
995/1000: r = 0.70, accuracy = 84.76%
996/1000: r = 0.70, accuracy = 85.71%
997/1000: r = 0.71, accuracy = 85.71%
998/1000: r = 0.65, accuracy = 85.71%
999/1000: r = 0.72, accuracy = 86.67%
1000/1000: r = 0.73, accuracy = 86.67%
done
The maximum accuracy is: 91.43%, the optimal selection for each feature is: (26 features)
[0 1 1 1 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 1 0
 1 0 0 1 0 1 0 0 0 1 0 1 1]
                               Accuracy  Balanced Accuracy  ROC AUC  F1 Score  Time Taken
Model                                                                                    
Perceptron                         0.88               0.85     0.85      0.88        0.01
SVC                                0.89               0.84     0.84      0.88        0.05
SGDClassifier                      0.89               0.84     0.84      0.88        0.03
LogisticRegression                 0.89               0.84     0.84      0.88        0.02
NearestCentroid                    0.87               0.83     0.83      0.87        0.02
LabelPropagation                   0.88               0.83     0.83      0.87        0.06
LabelSpreading                     0.88               0.83     0.83      0.87        0.09
BernoulliNB                        0.87               0.82     0.82      0.87        0.01
LinearDiscriminantAnalysis         0.88               0.82     0.82      0.87        0.03
QuadraticDiscriminantAnalysis      0.86               0.82     0.82      0.86        0.01
GaussianNB                         0.87               0.81     0.81      0.86        0.01
LinearSVC                          0.87               0.80     0.80      0.86        0.06
RidgeClassifierCV                  0.87               0.80     0.80      0.86        0.03
RidgeClassifier                    0.87               0.80     0.80      0.86        0.02
ExtraTreesClassifier               0.87               0.80     0.80      0.86        0.13
RandomForestClassifier             0.88               0.80     0.80      0.87        0.29
LGBMClassifier                     0.88               0.80     0.80      0.87        0.07
CalibratedClassifierCV             0.86               0.78     0.78      0.85        0.14
BaggingClassifier                  0.85               0.77     0.77      0.84        0.12
AdaBoostClassifier                 0.85               0.76     0.76      0.84        0.20
XGBClassifier                      0.86               0.75     0.75      0.84        0.11
DecisionTreeClassifier             0.81               0.72     0.72      0.80        0.03
ExtraTreeClassifier                0.78               0.71     0.71      0.78        0.01
PassiveAggressiveClassifier        0.73               0.63     0.63      0.72        0.02
DummyClassifier                    0.72               0.50     0.50      0.61        0.01

==================== Feature size = 250 ====================
Random forest and DQN initialising ...   done.
Pre-processing data ...   done.
Representation learning ...   done.
One hot encoding data ...   done.

1/1000: r = 0.70, accuracy = 84.76%
2/1000: r = 0.65, accuracy = 84.76%
3/1000: r = 0.70, accuracy = 84.76%
4/1000: r = 0.71, accuracy = 85.71%
5/1000: r = 0.65, accuracy = 84.76%
6/1000: r = 0.70, accuracy = 84.76%
7/1000: r = 0.75, accuracy = 84.76%
8/1000: r = 0.74, accuracy = 84.76%
9/1000: r = 0.69, accuracy = 84.76%
10/1000: r = 0.71, accuracy = 84.76%
11/1000: r = 0.75, accuracy = 84.76%
12/1000: r = 0.66, accuracy = 87.62%
13/1000: r = 0.69, accuracy = 87.62%
14/1000: r = 0.78, accuracy = 87.62%
15/1000: r = 0.74, accuracy = 86.67%
16/1000: r = 0.73, accuracy = 86.67%
17/1000: r = 0.69, accuracy = 87.62%
18/1000: r = 0.72, accuracy = 87.62%
19/1000: r = 0.76, accuracy = 86.67%
20/1000: r = 0.77, accuracy = 86.67%
21/1000: r = 0.68, accuracy = 86.67%
22/1000: r = 0.75, accuracy = 86.67%
23/1000: r = 0.73, accuracy = 87.62%
24/1000: r = 0.77, accuracy = 87.62%
25/1000: r = 0.72, accuracy = 87.62%
26/1000: r = 0.74, accuracy = 86.67%
27/1000: r = 0.73, accuracy = 88.57%
28/1000: r = 0.74, accuracy = 88.57%
29/1000: r = 0.77, accuracy = 88.57%
30/1000: r = 0.78, accuracy = 88.57%
31/1000: r = 0.82, accuracy = 88.57%
32/1000: r = 0.75, accuracy = 87.62%
33/1000: r = 0.72, accuracy = 87.62%
34/1000: r = 0.76, accuracy = 87.62%
35/1000: r = 0.73, accuracy = 87.62%
36/1000: r = 0.70, accuracy = 87.62%
37/1000: r = 0.71, accuracy = 88.57%
38/1000: r = 0.71, accuracy = 88.57%
39/1000: r = 0.74, accuracy = 87.62%
40/1000: r = 0.77, accuracy = 87.62%
41/1000: r = 0.75, accuracy = 88.57%
42/1000: r = 0.77, accuracy = 88.57%
43/1000: r = 0.73, accuracy = 88.57%
44/1000: r = 0.73, accuracy = 88.57%
45/1000: r = 0.72, accuracy = 85.71%
46/1000: r = 0.69, accuracy = 85.71%
47/1000: r = 0.72, accuracy = 85.71%
48/1000: r = 0.72, accuracy = 85.71%
49/1000: r = 0.72, accuracy = 85.71%
50/1000: r = 0.73, accuracy = 85.71%
51/1000: r = 0.74, accuracy = 85.71%
52/1000: r = 0.71, accuracy = 86.67%
53/1000: r = 0.74, accuracy = 86.67%
54/1000: r = 0.72, accuracy = 86.67%
55/1000: r = 0.70, accuracy = 86.67%
56/1000: r = 0.68, accuracy = 85.71%
57/1000: r = 0.68, accuracy = 85.71%
58/1000: r = 0.69, accuracy = 86.67%
59/1000: r = 0.72, accuracy = 89.52%
60/1000: r = 0.76, accuracy = 89.52%
61/1000: r = 0.72, accuracy = 89.52%
62/1000: r = 0.76, accuracy = 90.48%
63/1000: r = 0.78, accuracy = 90.48%
64/1000: r = 0.78, accuracy = 90.48%
65/1000: r = 0.67, accuracy = 90.48%
66/1000: r = 0.70, accuracy = 85.71%
67/1000: r = 0.73, accuracy = 84.76%
68/1000: r = 0.75, accuracy = 88.57%
69/1000: r = 0.77, accuracy = 88.57%
70/1000: r = 0.72, accuracy = 88.57%
71/1000: r = 0.70, accuracy = 88.57%
72/1000: r = 0.75, accuracy = 88.57%
73/1000: r = 0.68, accuracy = 88.57%
74/1000: r = 0.74, accuracy = 88.57%
75/1000: r = 0.71, accuracy = 88.57%
76/1000: r = 0.73, accuracy = 88.57%
77/1000: r = 0.73, accuracy = 88.57%
78/1000: r = 0.75, accuracy = 88.57%
79/1000: r = 0.75, accuracy = 87.62%
80/1000: r = 0.74, accuracy = 90.48%
81/1000: r = 0.77, accuracy = 90.48%
82/1000: r = 0.75, accuracy = 88.57%
83/1000: r = 0.74, accuracy = 90.48%
84/1000: r = 0.74, accuracy = 88.57%
85/1000: r = 0.77, accuracy = 88.57%
86/1000: r = 0.76, accuracy = 88.57%
87/1000: r = 0.74, accuracy = 88.57%
88/1000: r = 0.70, accuracy = 88.57%
89/1000: r = 0.75, accuracy = 88.57%
90/1000: r = 0.77, accuracy = 87.62%
91/1000: r = 0.71, accuracy = 87.62%
92/1000: r = 0.69, accuracy = 87.62%
93/1000: r = 0.75, accuracy = 88.57%
94/1000: r = 0.67, accuracy = 87.62%
95/1000: r = 0.78, accuracy = 87.62%
96/1000: r = 0.77, accuracy = 87.62%
97/1000: r = 0.72, accuracy = 87.62%
98/1000: r = 0.75, accuracy = 87.62%
99/1000: r = 0.74, accuracy = 87.62%
100/1000: r = 0.75, accuracy = 87.62%
101/1000: r = 0.73, accuracy = 87.62%
102/1000: r = 0.72, accuracy = 87.62%
103/1000: r = 0.75, accuracy = 87.62%
104/1000: r = 0.72, accuracy = 87.62%
105/1000: r = 0.71, accuracy = 87.62%
106/1000: r = 0.69, accuracy = 87.62%
107/1000: r = 0.75, accuracy = 88.57%
108/1000: r = 0.74, accuracy = 88.57%
109/1000: r = 0.73, accuracy = 88.57%
110/1000: r = 0.72, accuracy = 88.57%
111/1000: r = 0.77, accuracy = 87.62%
112/1000: r = 0.74, accuracy = 87.62%
113/1000: r = 0.69, accuracy = 84.76%
114/1000: r = 0.81, accuracy = 88.57%
115/1000: r = 0.71, accuracy = 87.62%
116/1000: r = 0.68, accuracy = 87.62%
117/1000: r = 0.73, accuracy = 85.71%
118/1000: r = 0.74, accuracy = 85.71%
119/1000: r = 0.79, accuracy = 85.71%
120/1000: r = 0.74, accuracy = 87.62%
121/1000: r = 0.70, accuracy = 85.71%
122/1000: r = 0.73, accuracy = 88.57%
123/1000: r = 0.76, accuracy = 88.57%
